timestamp,pid,cpu_percent,memory_percent,rss_kb,command
2026-08-16T13:55:36+0700,83717,8.2,0.4,65216,/opt/homebrew/bin/node server.js
2026-08-16T13:55:37+0700,83717,9.9,0.4,65216,/opt/homebrew/bin/node server.js
2026-08-16T13:55:38+0700,83717,9.6,0.4,66096,/opt/homebrew/bin/node server.js
2026-08-16T13:55:39+0700,83717,23.1,0.4,68944,/opt/homebrew/bin/node server.js
2026-08-16T13:55:40+0700,83717,12.7,0.4,68960,/opt/homebrew/bin/node server.js
2026-08-16T13:55:41+0700,83717,11.3,0.4,68976,/opt/homebrew/bin/node server.js
2026-08-16T13:55:42+0700,83717,13.4,0.4,63824,/opt/homebrew/bin/node server.js
2026-08-16T13:55:43+0700,83717,12.4,0.4,63904,/opt/homebrew/bin/node server.js
2026-08-16T13:55:44+0700,83717,11.2,0.4,65856,/opt/homebrew/bin/node server.js
2026-08-16T13:55:45+0700,83717,12.8,0.4,68784,/opt/homebrew/bin/node server.js
2026-08-16T13:55:46+0700,83717,7.8,0.4,68784,/opt/homebrew/bin/node server.js
2026-08-16T13:55:47+0700,83717,7.4,0.4,68768,/opt/homebrew/bin/node server.js
2026-08-16T13:55:48+0700,83717,8.2,0.4,69280,/opt/homebrew/bin/node server.js
2026-08-16T13:55:49+0700,83717,9.1,0.4,69344,/opt/homebrew/bin/node server.js
2026-08-16T13:55:50+0700,83717,8.4,0.4,69168,/opt/homebrew/bin/node server.js
2026-08-16T13:55:51+0700,83717,8.1,0.4,69200,/opt/homebrew/bin/node server.js
2026-08-16T13:55:52+0700,83717,7.8,0.4,69424,/opt/homebrew/bin/node server.js
2026-08-16T13:55:53+0700,83717,7.2,0.4,68192,/opt/homebrew/bin/node server.js
2026-08-16T13:55:54+0700,83717,7.8,0.4,68112,/opt/homebrew/bin/node server.js
2026-08-16T13:55:55+0700,83717,4.3,0.4,68368,/opt/homebrew/bin/node server.js
2026-08-16T13:55:57+0700,83717,4.2,0.4,67824,/opt/homebrew/bin/node server.js
2026-08-16T13:55:58+0700,83717,3.2,0.4,65008,/opt/homebrew/bin/node server.js
2026-08-16T13:55:59+0700,83717,2.9,0.4,65936,/opt/homebrew/bin/node server.js
2026-08-16T13:56:00+0700,83717,3.0,0.4,68640,/opt/homebrew/bin/node server.js
2026-08-16T13:56:01+0700,83717,4.4,0.4,68752,/opt/homebrew/bin/node server.js
2026-08-16T13:56:02+0700,83717,3.4,0.4,66912,/opt/homebrew/bin/node server.js
2026-08-16T13:56:03+0700,83717,5.2,0.4,64320,/opt/homebrew/bin/node server.js
2026-08-16T13:56:04+0700,83717,4.4,0.4,64320,/opt/homebrew/bin/node server.js
2026-08-16T13:56:05+0700,83717,4.0,0.4,67728,/opt/homebrew/bin/node server.js
2026-08-16T13:56:06+0700,83717,4.8,0.4,67664,/opt/homebrew/bin/node server.js
2026-08-16T13:56:07+0700,83717,5.2,0.4,67744,/opt/homebrew/bin/node server.js
2026-08-16T13:56:08+0700,83717,4.4,0.4,68848,/opt/homebrew/bin/node server.js
2026-08-16T13:56:09+0700,83717,5.3,0.4,69216,/opt/homebrew/bin/node server.js
2026-08-16T13:56:10+0700,83717,3.6,0.4,69216,/opt/homebrew/bin/node server.js
2026-08-16T13:56:11+0700,83717,2.3,0.4,69104,/opt/homebrew/bin/node server.js
2026-08-16T13:56:12+0700,83717,13.6,0.4,69168,/opt/homebrew/bin/node server.js
2026-08-16T13:56:13+0700,83717,13.4,0.4,68672,/opt/homebrew/bin/node server.js
2026-08-16T13:56:14+0700,83717,12.6,0.4,68608,/opt/homebrew/bin/node server.js
2026-08-16T13:56:15+0700,83717,9.4,0.4,69040,/opt/homebrew/bin/node server.js
2026-08-16T13:56:16+0700,83717,9.0,0.4,68864,/opt/homebrew/bin/node server.js
2026-08-16T13:56:17+0700,83717,11.5,0.4,69376,/opt/homebrew/bin/node server.js
2026-08-16T13:56:18+0700,83717,11.0,0.4,69376,/opt/homebrew/bin/node server.js
2026-08-16T13:56:19+0700,83717,11.0,0.4,69424,/opt/homebrew/bin/node server.js
2026-08-16T13:56:20+0700,83717,9.3,0.4,69488,/opt/homebrew/bin/node server.js
2026-08-16T13:56:21+0700,83717,9.4,0.4,69536,/opt/homebrew/bin/node server.js
2026-08-16T13:56:23+0700,83717,9.4,0.4,69440,/opt/homebrew/bin/node server.js
